timestamp,device_id,device_role,alarm_id,alarm_name,severity,alarm_type,raise_or_clear,is_fault_episode,episode_id
2026-05-07 23:23:31.287700,CORE-008,core,0x00F1023F,hwBoardFwdMsgCongest,Major,processingErrorAlarm,Raise,False,
2026-05-07 23:42:56.584178,CORE-009,core,0x00F10446,hwPceInitiatedLspThresholdExceed,Minor,qualityOfServiceAlarm,Raise,False,
2026-05-07 23:55:11.288730,CORE-008,core,0x00F1FFF9,hwBrasRbpRoleAbnormal,Warning,communicationsAlarm,Raise,False,
2026-05-08 00:04:36.817270,ACCESS-066,access,0x09AF000A,hwPTPRingFiberLengthChange,Warning,equipmentAlarm,Raise,False,
2026-05-08 00:05:14.477684,ACCESS-064,access,0x00F1FFD8,hwBgpUnnumberedPacketSendFailed,Warning,communicationsAlarm,Raise,True,EP-2336
2026-05-08 00:11:22.413299,ACCESS-070,access,0x09340001,hwPwMacLimitNumRaisingThreshold,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 00:15:31.809082,CORE-008,core,0x08132141,hwIfMonitorBadBytesErrorRising,Major,communicationsAlarm,Clear,False,
2026-05-08 00:23:33.726867,CORE-008,core,0x081300AF,hwIfMonitorOutputRateResume,Warning,processingErrorAlarm,Clear,False,
2026-05-08 00:26:59.964222,ACCESS-111,access,0x08792059,hwBgpDynamicPeerSessionExceedClear,Major,communicationsAlarm,Clear,False,
2026-05-08 00:42:06.057121,ACCESS-116,access,0x00F10441,hwWarrantyMissingSession,Minor,qualityOfServiceAlarm,Clear,False,
2026-05-08 00:45:18.916131,ACCESS-111,access,0x0813008C,hwHpJ1TiuAlarm,Critical,communicationsAlarm,Clear,False,
2026-05-08 00:46:18.405454,ACCESS-111,access,0x00F1FF77,isisNetSliceSrcPrefixConflictClear,Major,communicationsAlarm,Clear,False,
2026-05-08 00:58:09.105360,ACCESS-104,access,0x08012091,hwOpticalTunableNotMatch,Warning,equipmentAlarm,Clear,False,
2026-05-08 01:02:36.845448,EDGE-021,edge,0x00F10307,hwNtpClientPathLimitExceed,Warning,communicationsAlarm,Clear,False,
2026-05-08 01:02:59.139675,ACCESS-051,access,0x00F102BA,PIM_VRF_ROUTE_THRESHOLD_CLEAR,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 01:05:52.546239,CORE-008,core,0x0949001E,hwLpUneqVc12Alarm,Minor,communicationsAlarm,Clear,False,
2026-05-08 01:06:20.480685,CORE-008,core,0x00F10541,hwXQoSReceivedMultiPauseFrameInterfaceDown,Major,communicationsAlarm,Clear,False,
2026-05-08 01:15:59.893925,CORE-008,core,0x0949001E,hwLpUneqVc12Alarm,Minor,communicationsAlarm,Raise,True,EP-1722
2026-05-08 01:17:50.954264,EDGE-013,edge,0x00F1030C,hwBgpPeerAddrFamilyRouteThresholdExceed,Major,communicationsAlarm,Raise,False,
2026-05-08 01:30:24.449190,ACCESS-087,access,0x00F1022B,hwL3vpnIpv6RouteClear,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 01:36:57.692201,ACCESS-111,access,0x0D4E2029,hwVpwsPwRedundancyDegradedExpand,Major,qualityOfServiceAlarm,Raise,False,
2026-05-08 01:39:17.971567,ACCESS-066,access,0x00F10224,hwFlexEPhyFcsSdAlarm,Major,equipmentAlarm,Clear,False,
2026-05-08 01:41:59.565587,CORE-009,core,0x00F1029A,hwCUSPSessionCongestion,Warning,communicationsAlarm,Clear,False,
2026-05-08 01:43:04.075480,ACCESS-064,access,0x00F1FFD8,hwBgpUnnumberedPacketSendFailedClear,Warning,communicationsAlarm,Clear,True,EP-2336
2026-05-08 01:43:47.322906,CORE-004,core,0x0D4D0001,hwVplsVcDown,Major,communicationsAlarm,Raise,False,
2026-05-08 02:01:23.150706,ACCESS-066,access,0x00F101BA,hwPortPhysicalRateDegradeAlarmResume,Major,environmentalAlarm,Clear,False,
2026-05-08 02:02:30.544404,ACCESS-048,access,0x08390006,hwIpv4PrefixThresholdExceed,Warning,qualityOfServiceAlarm,Clear,True,EP-1970
2026-05-08 02:28:18.684435,ACCESS-111,access,0x00F1053F,hwEvpnQualifyBumTableRes,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 02:29:34.561107,ACCESS-111,access,0x09490019,hwCposE1DownE1AisAlarm,Minor,communicationsAlarm,Clear,False,
2026-05-08 02:42:39.514817,ACCESS-118,access,0x00F102C6,PIM_RPF_ASSERT_WINNER_FLAPPING,Minor,communicationsAlarm,Raise,False,
2026-05-08 02:44:12.189322,ACCESS-066,access,0x0801221B,hwBandwidthOfAllCardsExceedsThresholdFatalAlarm,Critical,equipmentAlarm,Raise,False,
2026-05-08 02:44:23.850714,EDGE-022,edge,0x00F1044A,hwIPSecIKEV1UnsupportedAlarm,Warning,communicationsAlarm,Raise,False,
2026-05-08 02:46:35.612999,ACCESS-045,access,0x00F1FF2D,hwIPSecPkiCertChainValid,Major,communicationsAlarm,Clear,False,
2026-05-08 02:52:04.808263,ACCESS-082,access,0x00F103A2,hwGtlItemExpire,Critical,qualityOfServiceAlarm,Raise,False,
2026-05-08 03:01:17.053782,ACCESS-116,access,0x00F103D3,hwGlobalAllocatedIpLimitReachAlarm,Minor,qualityOfServiceAlarm,Clear,False,
2026-05-08 03:01:26.972110,ACCESS-116,access,0x095C0007,hwGtlItemmismatch,Minor,qualityOfServiceAlarm,Clear,False,
2026-05-08 03:05:09.353826,ACCESS-066,access,0x08012236,hwVfpSysCheckErr,Major,equipmentAlarm,Raise,True,EP-0942
2026-05-08 03:08:49.450449,ACCESS-112,access,0x00F1FFC8,hwSrPolicyListResourceIdConflict,Major,communicationsAlarm,Raise,False,
2026-05-08 03:10:19.933054,CORE-009,core,0x08130082,hwAuLopAlarm,Major,communicationsAlarm,Clear,False,
2026-05-08 03:32:03.643036,ACCESS-118,access,0x083B2000,hwRpkiSessionROAExceed,Major,communicationsAlarm,Raise,False,
2026-05-08 03:32:47.821197,CORE-006,core,0x09AE2002,hwLinkHeartbeatDropAlarm,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 03:36:52.500136,ACCESS-118,access,0x08570001,SONDAMPED,Major,communicationsAlarm,Clear,False,
2026-05-08 03:37:37.665917,ACCESS-116,access,0x00F10588,hwDHCPRelayProxyUsrThreshold,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 03:46:00.091749,ACCESS-067,access,0x08130086,hwPuneqAlarm,Minor,communicationsAlarm,Clear,False,
2026-05-08 03:49:32.792915,ACCESS-032,access,0x00F10297,hwSaidCfcAlarm,Major,equipmentAlarm,Raise,False,
2026-05-08 03:53:45.538884,ACCESS-066,access,0x08012236,hwVfpSysCheckErr,Major,equipmentAlarm,Clear,True,EP-0942
2026-05-08 03:55:06.484397,EDGE-019,edge,0x00F100C2,hwPwSourceTunnelNoTeCheckAlarm,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 03:55:47.814724,ACCESS-116,access,0x70122013,hwL3vpnIpv6PrefixExceedClear,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 04:12:13.327670,EDGE-030,edge,0x0F012015,hwCesMisorderPktExcAlarm,Major,qualityOfServiceAlarm,Raise,False,
2026-05-08 04:17:17.699027,ACCESS-056,access,0x0AE92007,hwUsedIPv6AddressAlarm,Warning,equipmentAlarm,Raise,False,
2026-05-08 04:28:21.152234,ACCESS-093,access,0x09AF0014,hwClockCesAcrLockFail,Warning,equipmentAlarm,Raise,False,
2026-05-08 04:29:27.710966,ACCESS-067,access,0x08522003,hwSliceIfBwNotEnoughResume,Major,communicationsAlarm,Clear,True,EP-1896
2026-05-08 04:34:11.090707,ACCESS-116,access,0x00F1FFE9,hwL2mcBoardGMPEntryLimitClear,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 04:43:38.380546,ACCESS-075,access,0x081300BB,hwOpticalModuleIsNotAuthorized,Critical,communicationsAlarm,Raise,False,
2026-05-08 04:43:51.448992,ACCESS-057,access,0x00F1FF83,hwBfdSessCreateFail,Minor,communicationsAlarm,Clear,False,
2026-05-08 04:58:24.517353,ACCESS-075,access,0x00003325,hwL2vpnOamMismatch,Minor,communicationsAlarm,Raise,False,
2026-05-08 04:58:50.736772,ACCESS-118,access,0x00F1FFC6,ospfv3LsaRetranExceedLimit,Major,communicationsAlarm,Raise,False,
2026-05-08 05:09:20.203959,ACCESS-111,access,0x00F103C5,TWAMP_RESPONDER_EXCEED,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 05:25:12.929112,ACCESS-106,access,0x00F10385,hwAnomalyPacketLoss,Warning,equipmentAlarm,Clear,False,
2026-05-08 05:27:34.545325,CORE-002,core,0x00F1006B,hwPtpTimeOffsetSumOverResume,Minor,equipmentAlarm,Clear,False,
2026-05-08 05:29:26.769752,ACCESS-111,access,0x00F10506,hwGtlDataDamaged,Critical,qualityOfServiceAlarm,Raise,False,
2026-05-08 05:33:38.228426,ACCESS-111,access,0x00F10143,isisDeleteRouteByPurge,Critical,communicationsAlarm,Clear,False,
2026-05-08 05:42:44.450160,ACCESS-111,access,0x00F1FFC8,hwSrPolicyListResourceIdConflict,Major,communicationsAlarm,Clear,False,
2026-05-08 05:45:09.670255,ACCESS-041,access,0x0801220D,hwPhysicalPortCrcPerWarning,Critical,equipmentAlarm,Raise,False,
2026-05-08 05:51:22.289361,ACCESS-116,access,0x00F102AC,hwIpv4FramedRouteThresholdAlarmResume,Warning,communicationsAlarm,Clear,False,
2026-05-08 05:51:44.721301,ACCESS-111,access,0x095C0007,hwGtlItemmismatch,Minor,qualityOfServiceAlarm,Clear,False,
2026-05-08 05:57:36.830401,ACCESS-051,access,0x00F10446,hwPceInitiatedLspThresholdExceedClear,Minor,qualityOfServiceAlarm,Clear,False,
2026-05-08 06:06:26.705574,ACCESS-111,access,0x099D200A,hwSSLCertificateExpiredAlarm,Major,qualityOfServiceAlarm,Raise,True,EP-2027
2026-05-08 06:15:26.934150,ACCESS-111,access,0x00F10210,hwFlexEPhyDelayOverAlarm,Critical,equipmentAlarm,Clear,False,
2026-05-08 06:22:46.470821,EDGE-020,edge,0x08532008,hwExtAllMemberDownNotify,Minor,communicationsAlarm,Raise,False,
2026-05-08 06:38:32.254327,ACCESS-044,access,0x000035CB,ARP_REM_BACKUP_FAIL,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 06:47:28.369971,ACCESS-031,access,0x09DE200D,hwMplsTunnelDelegationReturn,Major,communicationsAlarm,Raise,False,
2026-05-08 06:52:19.211904,ACCESS-075,access,0x00F10403,hwBgpDiscardRecvRouteClear,Major,communicationsAlarm,Clear,False,
2026-05-08 07:31:12.785340,ACCESS-118,access,0x08840001,msdpBackwardTransition,Major,communicationsAlarm,Clear,False,
2026-05-08 07:36:48.923772,ACCESS-116,access,0x00010017,hwMplsApsOutage,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 08:01:59.158103,ACCESS-070,access,0x00F1006D,hwPtpTimeSourceClockClassDecline,Major,equipmentAlarm,Raise,False,
2026-05-08 08:12:41.925693,ACCESS-044,access,0x00F1FF30,isisSystemIdCfgConflict,Major,communicationsAlarm,Clear,False,
2026-05-08 08:15:40.889034,ACCESS-087,access,0x09AC0002,MISMERGE,Critical,communicationsAlarm,Raise,False,
2026-05-08 08:17:14.647540,ACCESS-116,access,0x00F1002B,hwOduOciAlarm,Minor,communicationsAlarm,Clear,False,
2026-05-08 08:22:13.101572,ACCESS-118,access,0x00F102B8,hwPimBasNeighborExceedClear,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 08:28:23.352697,ACCESS-116,access,0x08390007,hwIpv6PrefixThresholdExceed,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 08:29:41.550830,ACCESS-118,access,0x09AC0000,UNEXPECTEDMEGLEVEL,Critical,communicationsAlarm,Clear,False,
2026-05-08 08:38:13.137700,ACCESS-116,access,0x41C10004,hwMacLimitNumRaisingThreshold,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 08:44:52.232843,EDGE-016,edge,0x00F1045D,hwDhcpSnpBindTblExhaustResume,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 08:56:51.731507,ACCESS-090,access,0x00F1058A,IS-IS locator prefix conflict clear,Major,communicationsAlarm,Clear,False,
2026-05-08 08:58:02.830932,EDGE-019,edge,0x00F1FFE7,hwEvpnMacFlappingVpnAlarm,Major,qualityOfServiceAlarm,Raise,False,
2026-05-08 09:02:06.160287,CORE-007,core,0x00F1FEAC,isisSrv6PortLcsInactiveClear,Major,communicationsAlarm,Clear,False,
2026-05-08 09:02:37.828282,ACCESS-075,access,0x08792085,hwBgpUnnumberedPeerRouteExceed,Major,communicationsAlarm,Raise,False,
2026-05-08 09:03:55.745653,ACCESS-044,access,0x09AF000A,hwPTPRingFiberLengthChange,Warning,equipmentAlarm,Raise,False,
2026-05-08 09:08:27.337201,ACCESS-116,access,0x0AEB201D,hwRemoteDownloadAclThresholdAlarm,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 09:10:28.445066,ACCESS-118,access,0x0F012060,hwLcdAlarm,Critical,communicationsAlarm,Raise,False,
2026-05-08 09:11:37.241578,CORE-009,core,0x00F100BB,hwPortGroupTransModeDiff,Major,communicationsAlarm,Clear,False,
2026-05-08 09:12:26.589510,ACCESS-116,access,0x41C10004,hwMacLimitNumRaisingThreshold,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 09:21:31.025669,ACCESS-118,access,0x00F1043B,hwGtlCloudNearDeadline,Critical,qualityOfServiceAlarm,Raise,False,
2026-05-08 09:26:42.833840,ACCESS-041,access,0x00F1023E,hwCUSPSessionDown,Major,communicationsAlarm,Raise,False,
2026-05-08 09:27:36.270959,ACCESS-032,access,0x00F10446,hwPceInitiatedLspThresholdExceed,Minor,qualityOfServiceAlarm,Raise,False,
2026-05-08 09:28:26.579679,EDGE-019,edge,0x00F10570,hwIPSecPkiCertExpiredCritical,Critical,communicationsAlarm,Raise,False,
2026-05-08 09:31:40.984438,ACCESS-106,access,0x00F1FDE1,hwIPsecSaCountThresholdAlarm,Major,communicationsAlarm,Raise,False,
2026-05-08 09:49:26.571359,ACCESS-075,access,0x00F103C5,TWAMP_RESPONDER_EXCEED,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 09:52:53.979087,EDGE-019,edge,0x0CA42010,IFIT_MCP_NO_SLA_DATA,Warning,communicationsAlarm,Raise,False,
2026-05-08 09:58:26.492824,ACCESS-114,access,0x08712004,hwFIBOverloadForward,Critical,processingErrorAlarm,Clear,False,
2026-05-08 10:06:49.630700,ACCESS-070,access,0x00F10315,hwSrPolicyDown,Major,communicationsAlarm,Clear,False,
2026-05-08 10:08:07.923878,CORE-009,core,0x00F10018,hwCGNUserIPNumAlarm,Warning,communicationsAlarm,Raise,False,
2026-05-08 10:12:29.666652,ACCESS-047,access,0x00F10494,IFIT_INGRESS_REACH_LIMIT,Major,processingErrorAlarm,Raise,False,
2026-05-08 10:12:35.470208,ACCESS-093,access,0x0AE92007,hwUsedIPv6AddressAlarm,Warning,equipmentAlarm,Raise,False,
2026-05-08 10:21:53.657383,ACCESS-093,access,0x00F1023D,HwFwdDataSyncIncomplete,Major,processingErrorAlarm,Clear,False,
2026-05-08 10:32:24.208154,ACCESS-118,access,0x00F10531,hwIPv4FIBUserDefinedThreshold,Major,processingErrorAlarm,Raise,False,
2026-05-08 10:32:59.670131,ACCESS-118,access,0x0D582006,hwMflpAcBlock,Warning,communicationsAlarm,Raise,False,
2026-05-08 10:39:17.492767,ACCESS-077,access,0x00F1030A,hwBierPrefixBfridConflictClear,Major,processingErrorAlarm,Clear,False,
2026-05-08 10:39:30.530000,ACCESS-055,access,0x0DDE2002,hwBrasRbsTcpStateErrResume,Warning,processingErrorAlarm,Clear,False,
2026-05-08 10:44:02.288928,ACCESS-075,access,0x08390004,hwIpv4PrefixExceed,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 10:44:23.079977,ACCESS-109,access,0x00F10016,hwCGNSessionExhaustAlarm,Major,communicationsAlarm,Clear,False,
2026-05-08 10:44:26.891776,ACCESS-116,access,0x00F1002A,hwOduLokAlarm,Minor,communicationsAlarm,Raise,False,
2026-05-08 10:46:38.660719,ACCESS-103,access,0x09C42001,hwEtrunkStatusTimeOut,Major,communicationsAlarm,Raise,False,
2026-05-08 10:47:12.991963,ACCESS-073,access,0x0D542002,hwMstpProRootLost,Major,communicationsAlarm,Raise,False,
2026-05-08 10:48:42.347727,ACCESS-075,access,0x00F104F6,hwEtrunkSeckeyNotCfg,Major,communicationsAlarm,Clear,False,
2026-05-08 10:52:06.920978,ACCESS-118,access,0x00F10024,hwOtuSdAlarm,Minor,communicationsAlarm,Raise,True,EP-1581
2026-05-08 10:52:27.911835,ACCESS-095,access,0x00F10025,hwOtuSfAlarm,Major,communicationsAlarm,Clear,False,
2026-05-08 10:56:06.356019,ACCESS-116,access,0x00F1FF79,hwBrasRuiConfigInconsistent,Warning,qualityOfServiceAlarm,Raise,True,EP-1576
2026-05-08 11:18:12.560251,ACCESS-062,access,0x0001000D,TUNNEL_APS_PATHMISMATCH,Minor,communicationsAlarm,Clear,False,
2026-05-08 11:19:41.145064,ACCESS-040,access,0x0801207A,hwLaserNoFited,Critical,communicationsAlarm,Clear,False,
2026-05-08 11:21:52.026084,CORE-007,core,0x00F1045D,hwDhcpSnpBindTblExhaustResume,Major,qualityOfServiceAlarm,Clear,False,
2026-05-08 11:24:27.178521,ACCESS-111,access,0x099D200A,hwSSLCertificateExpiredAlarm,Major,qualityOfServiceAlarm,Clear,True,EP-2027
2026-05-08 11:29:23.159871,ACCESS-093,access,0x08130057,hwCardInvalid,Critical,equipmentAlarm,Raise,False,
2026-05-08 11:33:11.413174,ACCESS-075,access,0x00F1030C,hwBgpPeerAddrFamilyRouteThresholdExceedClear,Major,communicationsAlarm,Clear,False,
2026-05-08 11:43:34.343205,ACCESS-075,access,0x00010053,hwMplsOamFDI,Major,communicationsAlarm,Raise,False,
2026-05-08 11:50:53.426448,ACCESS-075,access,0x0000F889,NEID_CONFLICT,Major,communicationsAlarm,Raise,False,
2026-05-08 11:53:46.044559,CORE-008,core,0x00F1FE92,hwBoardRoleAbnormal,Critical,equipmentAlarm,Clear,True,EP-0140
2026-05-08 12:08:00.431610,ACCESS-093,access,0x080121F2,hwIOSwitchTwoAlarmResume,Major,equipmentAlarm,Clear,False,
2026-05-08 13:04:58.263280,EDGE-024,edge,0x00F10239,hwPackageDamagedAlarm,Major,environmentalAlarm,Raise,False,
2026-05-08 13:07:42.692758,ACCESS-075,access,0x0001005F,hwMplsOamPeriod,Major,communicationsAlarm,Raise,True,EP-1734
2026-05-08 13:25:44.891026,ACCESS-093,access,0x08130063,hwEntityOffline,Major,equipmentAlarm,Raise,False,
2026-05-08 13:27:11.896586,EDGE-019,edge,0x00F102E9,hwMcLeafCfcCheck,Warning,equipmentAlarm,Raise,False,
2026-05-08 13:35:17.499987,ACCESS-050,access,0x00F1014B,isisRouteBeDeletedByPurgeInexact,Major,communicationsAlarm,Clear,False,
2026-05-08 13:43:02.997009,ACCESS-117,access,0x08130050,hwPowerUnusable,Warning,equipmentAlarm,Clear,False,
2026-05-08 14:06:15.819460,ACCESS-098,access,0x00F104BE,hwSystemMemoryOvLoadAlarm,Critical,qualityOfServiceAlarm,Raise,False,
2026-05-08 14:10:05.246212,ACCESS-032,access,0x00F1023E,hwCUSPSessionDown,Major,communicationsAlarm,Raise,False,
2026-05-08 14:17:28.948541,ACCESS-117,access,0x00F101FB,hwFlexEPhyGroupMismatch,Major,equipmentAlarm,Raise,False,
2026-05-08 14:29:50.168262,ACCESS-033,access,0x00F1FFAE,hwGtlOveruse,Warning,qualityOfServiceAlarm,Raise,False,
2026-05-08 14:51:10.908113,ACCESS-085,access,0x0000334F,hwL2vpnOamFail,Minor,communicationsAlarm,Clear,False,
2026-05-08 14:52:02.069698,ACCESS-032,access,0x08130054,hwBoardFail,Critical,equipmentAlarm,Raise,False,
2026-05-08 14:52:25.173595,CORE-006,core,0x00F102D0,hwMgmdIfThresholdExceedClear,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 15:02:45.962867,ACCESS-093,access,0x09A12003,hwLoopDetectBlockAlarm,Warning,equipmentAlarm,Raise,False,
2026-05-08 15:03:16.663442,EDGE-027,edge,0x09AF0004,hwClockSourceOutputBelowThresholdResume,Warning,equipmentAlarm,Clear,False,
2026-05-08 15:05:12.835683,ACCESS-093,access,0x0C9E2000,hwDevAntitheftLockTrap,Critical,equipmentAlarm,Clear,False,
2026-05-08 15:14:49.857789,ACCESS-032,access,0x08130019,hwFanRemove,Critical,equipmentAlarm,Clear,False,
2026-05-08 15:20:04.303884,CORE-003,core,0x00010051,hwMplsOamBDI,Minor,communicationsAlarm,Raise,False,
2026-05-08 15:33:36.369899,ACCESS-101,access,0x00F101D9,hwFlexEPhyLocalFaultAlarm,Minor,equipmentAlarm,Raise,False,
2026-05-08 15:36:08.450335,ACCESS-046,access,0x00003386,hwSystemBoardExclude,Major,processingErrorAlarm,Raise,False,
2026-05-08 15:43:38.655046,ACCESS-040,access,0x00F101EC,hwIPSecPkiWhitelistCnNumberResumeTrap,Warning,communicationsAlarm,Clear,False,
2026-05-08 16:07:07.369953,ACCESS-037,access,0x00F10076,hwVirtualAccessFabricLinkDown,Major,communicationsAlarm,Raise,False,
2026-05-08 16:09:37.235324,ACCESS-066,access,0x00010053,hwMplsOamFDI,Major,communicationsAlarm,Raise,False,
2026-05-08 16:25:38.143882,ACCESS-111,access,0x00F1052B,hwIpRanDcnSerialReachLimit,Major,equipmentAlarm,Clear,False,
2026-05-08 16:37:15.989541,EDGE-014,edge,0x00F1FF40,hwIPv6FramedRouteThresholdAlarm,Warning,communicationsAlarm,Raise,False,
2026-05-08 16:37:58.713763,ACCESS-075,access,0x0001005F,hwMplsOamPeriod,Major,communicationsAlarm,Clear,True,EP-1734
2026-05-08 16:54:34.690448,EDGE-014,edge,0x0813005D,hwEntityCheckFail,Major,equipmentAlarm,Raise,False,
2026-05-08 17:01:53.484510,EDGE-014,edge,0x09490026,hwRroolAlarm,Critical,communicationsAlarm,Clear,False,
2026-05-08 17:08:50.622721,ACCESS-068,access,0x08792086,hwBgpUnnumberedBackwardTransition,Major,communicationsAlarm,Raise,False,
2026-05-08 17:28:47.889500,EDGE-014,edge,0x00F101BB,hwMplsTunnelHotstandbyResume,Major,communicationsAlarm,Clear,False,
2026-05-08 17:32:14.894248,ACCESS-032,access,0x00F1052B,hwIpRanDcnSerialReachLimit,Major,equipmentAlarm,Clear,False,
2026-05-08 17:41:04.761576,ACCESS-100,access,0x08130059,hwOpticalInvalid,Critical,equipmentAlarm,Raise,False,
2026-05-08 17:44:52.150287,EDGE-015,edge,0x00F102AE,hwDHCPCIpConflictConfigAlmRsm,Major,communicationsAlarm,Clear,False,
2026-05-08 17:48:15.536391,ACCESS-090,access,0x0000332E,hwPwApsLost,Minor,communicationsAlarm,Clear,False,
2026-05-08 17:51:16.621534,ACCESS-077,access,0x00F103B9,hwBgpPeerAddrFamilyPerRouteThresholdExceedClear,Major,communicationsAlarm,Clear,False,
2026-05-08 17:55:43.333185,ACCESS-033,access,0x00F10053,hwUsedIPReachThresholdResume,Warning,communicationsAlarm,Clear,False,
2026-05-08 17:57:31.694367,ACCESS-052,access,0x09490025,hwE1AlmE1RaiAlarm,Minor,communicationsAlarm,Clear,False,
2026-05-08 18:01:13.499867,ACCESS-089,access,0x095E2005,hwFwdEngineNotReady,Warning,processingErrorAlarm,Raise,False,
2026-05-08 18:01:19.978075,ACCESS-117,access,0x00F10010,hwMplsResourceThresholdExceed,Minor,qualityOfServiceAlarm,Raise,False,
2026-05-08 18:06:21.550801,CORE-007,core,0x00F1009C,hwIPSecPkiCrlExpired,Major,communicationsAlarm,Raise,False,
2026-05-08 18:14:28.252458,ACCESS-118,access,0x08152026,STARTUP_NOT_SYN,Major,equipmentAlarm,Clear,False,
2026-05-08 18:22:27.099726,ACCESS-093,access,0x00F1FE98,hwBoardRoleAbnormal,Critical,equipmentAlarm,Clear,False,
2026-05-08 18:46:18.300671,ACCESS-034,access,0x00F102C7,ospfv3RouteLoopDetected,Critical,communicationsAlarm,Clear,False,
2026-05-08 18:48:04.831894,ACCESS-093,access,0x08130036,hwFanFail(entityTrap),Warning,equipmentAlarm,Raise,False,
2026-05-08 18:50:05.792308,ACCESS-035,access,0x00F103B9,hwBgpPeerAddrFamilyPerRouteThresholdExceedClear,Major,communicationsAlarm,Clear,False,
2026-05-08 18:52:50.609326,ACCESS-061,access,0x00F103DD,TWAMP_MEM_TWOWAY_JITTER,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 19:03:55.328847,ACCESS-050,access,0x00F1FF77,isisNetSliceSrcPrefixConflictClear,Major,communicationsAlarm,Clear,False,
2026-05-08 19:07:43.515520,ACCESS-032,access,0x0813000B,hwBrdTempFatalAlarm,Major,environmentalAlarm,Raise,False,
2026-05-08 19:22:46.360679,ACCESS-060,access,0x0AE9200B,hwPoolGroupUsedIPExhaustResume,Warning,equipmentAlarm,Clear,False,
2026-05-08 19:24:00.506680,ACCESS-093,access,0x00F103A0,hwPtpPortPtsf,Minor,equipmentAlarm,Raise,False,
2026-05-08 19:45:35.341235,ACCESS-069,access,0x00F1FF83,hwBfdSessCreateFail,Minor,communicationsAlarm,Raise,False,
2026-05-08 20:06:13.087515,ACCESS-093,access,0x08012215,hwFanMinorAlarm,Minor,equipmentAlarm,Clear,False,
2026-05-08 20:11:16.839596,CORE-006,core,0x08012236,hwVfpSysCheckErr,Major,equipmentAlarm,Raise,False,
2026-05-08 20:13:02.645276,ACCESS-093,access,0x09E62006,hwBaseArpVlanCarEnhanceTrap,Warning,equipmentAlarm,Raise,False,
2026-05-08 20:15:53.484491,ACCESS-095,access,0x00F10076,hwVirtualAccessFabricLinkDown,Major,communicationsAlarm,Clear,False,
2026-05-08 20:37:17.915812,ACCESS-032,access,0x0801220D,hwPhysicalPortCrcPerWarning,Critical,equipmentAlarm,Raise,False,
2026-05-08 20:37:41.531558,CORE-008,core,0x00F1009D,hwIPSecPkiLdapGetCertFail,Major,communicationsAlarm,Raise,False,
2026-05-08 20:44:12.487501,ACCESS-118,access,0x00F10024,hwOtuSdAlarm,Minor,communicationsAlarm,Clear,True,EP-1581
2026-05-08 20:45:53.036235,ACCESS-096,access,0x00F1000D,hwPWOverLdpOverGRENotSupportForwardAlarm,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 20:55:07.604675,ACCESS-033,access,0x08130054,hwBoardFail,Critical,equipmentAlarm,Clear,False,
2026-05-08 21:06:18.314852,ACCESS-093,access,0x080121D4,hwCardResetByCmd,Minor,equipmentAlarm,Clear,False,
2026-05-08 21:16:14.037045,ACCESS-095,access,0x09AC000E,RDI,Minor,communicationsAlarm,Raise,False,
2026-05-08 21:18:13.463603,ACCESS-036,access,0x00F10072,hwSSHLoginFailed,Minor,qualityOfServiceAlarm,Raise,False,
2026-05-08 21:23:37.006946,ACCESS-109,access,0x00F10541,hwXQoSReceivedMultiPauseFrameInterfaceDown,Major,communicationsAlarm,Clear,False,
2026-05-08 21:41:36.360460,ACCESS-095,access,0x08612001,CHDLC_LOOPBACK,Warning,communicationsAlarm,Raise,False,
2026-05-08 21:50:43.453858,ACCESS-037,access,0x00F1FFC6,ospfv3LsaRetranExceedLimit,Major,communicationsAlarm,Clear,False,
2026-05-08 22:04:51.882556,ACCESS-037,access,0x000035CB,ARP_REM_BACKUP_FAIL,Warning,qualityOfServiceAlarm,Clear,False,
2026-05-08 22:09:52.155566,ACCESS-093,access,0x00F101F2,hwPtpPortNonSupportResume,Warning,equipmentAlarm,Clear,False,
